incident_id,timestamp,door_id,country_id,door_type,usage_scenario,installation_environment,customer_type,context_criticality_id,alert_type_id
INC-P-US-000370-253,2025-01-01 09:38:19,P-US-000370,US,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT01
INC-P-US-000370-654,2025-01-01 14:46:11,P-US-000370,US,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT02
INC-P-US-000370-1057,2025-01-02 12:15:40,P-US-000370,US,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT03
INC-P-US-000370-1804,2025-01-03 16:54:13,P-US-000370,US,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT02
INC-P-US-000370-1828,2025-01-03 14:57:20,P-US-000370,US,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT03
INC-P-US-000370-1998,2025-01-03 09:25:22,P-US-000370,US,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT09
INC-P-US-000370-2112,2025-01-03 06:29:27,P-US-000370,US,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT09
INC-P-US-000371-905,2025-01-02 08:10:43,P-US-000371,US,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT01
INC-P-US-000371-1536,2025-01-02 15:07:21,P-US-000371,US,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT01
INC-P-US-000371-1582,2025-01-02 14:03:19,P-US-000371,US,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT02
INC-P-US-000371-1942,2025-01-03 02:40:01,P-US-000371,US,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT02
INC-P-US-000371-2293,2025-01-03 05:37:38,P-US-000371,US,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT03
INC-I-US-000372-103,2025-01-01 05:49:05,I-US-000372,US,ROLLfast Industrial 300,moderate,Standard Dock,B2B,CC03,AT03
INC-I-US-000373-225,2025-01-02 06:35:52,I-US-000373,US,ROLLfast Industrial 300,moderate,Standard Dock,B2B,CC03,AT09
INC-I-US-000375-192,2025-01-01 03:46:08,I-US-000375,US,ROLLfast Industrial 300,moderate,Standard Dock,B2B,CC03,AT03
INC-I-US-000375-464,2025-01-03 03:25:51,I-US-000375,US,ROLLfast Industrial 300,moderate,Standard Dock,B2B,CC03,AT05
INC-I-US-000375-511,2025-01-03 16:36:19,I-US-000375,US,ROLLfast Industrial 300,moderate,Standard Dock,B2B,CC03,AT03
INC-I-US-000376-530,2025-01-03 06:28:35,I-US-000376,US,ROLLfast Industrial 300,moderate,Standard Dock,B2B,CC03,AT09
INC-I-US-000379-145,2025-01-01 16:21:11,I-US-000379,US,ROLLfast Industrial 300,moderate,Standard Dock,B2B,CC03,AT03
INC-I-US-000379-160,2025-01-01 02:26:59,I-US-000379,US,ROLLfast Industrial 300,moderate,Standard Dock,B2B,CC03,AT05
INC-I-US-000379-246,2025-01-02 06:41:06,I-US-000379,US,ROLLfast Industrial 300,moderate,Standard Dock,B2B,CC03,AT09
INC-I-US-000379-389,2025-01-03 10:52:31,I-US-000379,US,ROLLfast Industrial 300,moderate,Standard Dock,B2B,CC03,AT06
INC-I-US-000381-68,2025-01-01 12:34:14,I-US-000381,US,ROLLfast Industrial 300,moderate,Standard Dock,B2B,CC03,AT06
INC-I-US-000381-557,2025-01-03 15:53:26,I-US-000381,US,ROLLfast Industrial 300,moderate,Standard Dock,B2B,CC03,AT09
INC-I-US-000385-398,2025-01-03 22:17:09,I-US-000385,US,ROLLfast Industrial 300,moderate,Standard Dock,B2B,CC03,AT09
INC-I-US-000386-38,2025-01-01 09:04:19,I-US-000386,US,ROLLfast Industrial 300,moderate,Standard Dock,B2B,CC03,AT09
INC-I-US-000387-196,2025-01-01 05:00:16,I-US-000387,US,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT05
INC-I-US-000387-254,2025-01-01 06:57:50,I-US-000387,US,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT09
INC-I-US-000387-554,2025-01-01 19:56:49,I-US-000387,US,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT05
INC-I-US-000387-754,2025-01-01 10:20:06,I-US-000387,US,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT09
INC-I-US-000387-1377,2025-01-02 01:29:56,I-US-000387,US,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT05
INC-I-US-000387-1386,2025-01-02 00:55:07,I-US-000387,US,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT05
INC-I-US-000388-903,2025-01-02 02:09:56,I-US-000388,US,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT03
INC-I-US-000388-1305,2025-01-02 10:29:25,I-US-000388,US,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT06
INC-I-US-000388-1424,2025-01-02 06:36:30,I-US-000388,US,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT09
INC-I-US-000388-2263,2025-01-03 08:03:49,I-US-000388,US,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT06
INC-I-US-000389-211,2025-01-01 22:11:15,I-US-000389,US,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT06
INC-I-US-000389-336,2025-01-01 10:45:22,I-US-000389,US,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT03
INC-I-US-000389-434,2025-01-01 09:21:31,I-US-000389,US,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT06
INC-I-US-000389-540,2025-01-01 20:40:54,I-US-000389,US,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT06
INC-I-US-000389-826,2025-01-02 03:16:26,I-US-000389,US,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT09
INC-I-US-000389-1996,2025-01-03 12:15:12,I-US-000389,US,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT05
INC-I-US-000390-288,2025-01-01 05:26:19,I-US-000390,US,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT09
INC-I-US-000390-1152,2025-01-02 15:16:20,I-US-000390,US,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT09
INC-I-US-000390-1352,2025-01-02 05:53:52,I-US-000390,US,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT06
INC-I-US-000390-1787,2025-01-03 08:23:27,I-US-000390,US,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT06
INC-I-US-000390-1896,2025-01-03 14:52:20,I-US-000390,US,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT09
INC-I-US-000391-140,2025-01-01 06:42:04,I-US-000391,US,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT09
INC-I-US-000391-472,2025-01-01 17:56:40,I-US-000391,US,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT06
INC-I-US-000391-550,2025-01-01 20:02:04,I-US-000391,US,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT05
INC-I-US-000391-1470,2025-01-02 12:45:17,I-US-000391,US,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT05
INC-I-US-000391-1576,2025-01-03 07:55:58,I-US-000391,US,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT09
INC-I-US-000391-1853,2025-01-03 00:18:43,I-US-000391,US,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT05
INC-I-US-000392-426,2025-01-01 15:57:56,I-US-000392,US,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT09
INC-I-US-000392-838,2025-01-02 22:03:08,I-US-000392,US,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT03
INC-I-US-000392-1026,2025-01-02 14:38:37,I-US-000392,US,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT06
INC-I-US-000392-1792,2025-01-03 14:18:59,I-US-000392,US,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT09
INC-I-US-000393-609,2025-01-01 06:43:57,I-US-000393,US,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT09
INC-I-US-000394-291,2025-01-01 16:45:57,I-US-000394,US,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT09
INC-I-US-000394-1495,2025-01-02 19:59:49,I-US-000394,US,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT05
INC-I-US-000394-1601,2025-01-03 03:21:53,I-US-000394,US,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT09
INC-I-US-000394-1623,2025-01-03 22:08:30,I-US-000394,US,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT03
INC-I-US-000394-1886,2025-01-03 04:41:53,I-US-000394,US,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT05
INC-I-US-000394-2021,2025-01-03 11:57:06,I-US-000394,US,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT06
INC-I-US-000395-478,2025-01-01 17:43:13,I-US-000395,US,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT03
INC-I-US-000395-715,2025-01-01 05:07:38,I-US-000395,US,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT09
INC-I-US-000395-789,2025-01-02 11:54:25,I-US-000395,US,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT03
INC-I-US-000395-2027,2025-01-03 06:21:17,I-US-000395,US,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT09
INC-I-US-000395-2102,2025-01-03 05:07:33,I-US-000395,US,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT03
INC-I-US-000396-128,2025-01-01 04:17:21,I-US-000396,US,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT05
INC-I-US-000396-181,2025-01-01 17:45:36,I-US-000396,US,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT09
INC-I-US-000396-711,2025-01-01 03:31:28,I-US-000396,US,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT05
INC-I-US-000396-958,2025-01-02 22:57:11,I-US-000396,US,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT03
INC-I-US-000396-1395,2025-01-02 01:37:44,I-US-000396,US,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT09
INC-I-US-000396-2135,2025-01-03 02:40:38,I-US-000396,US,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT06
INC-I-US-000396-2356,2025-01-03 09:18:00,I-US-000396,US,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT06
INC-I-US-000397-634,2025-01-01 13:13:18,I-US-000397,US,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT09
INC-I-US-000397-1992,2025-01-03 00:49:58,I-US-000397,US,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT03
INC-I-US-000397-2196,2025-01-03 12:52:19,I-US-000397,US,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT06
INC-G-US-000402-24,2025-01-02 21:25:05,G-US-000402,US,ECOline Home,low,Domestic,B2C,CC05,AT10
INC-G-US-000414-73,2025-01-02 05:15:51,G-US-000414,US,ECOline Home,moderate,Community,B2C,CC05,AT09
INC-P-CA-000419-233,2025-01-02 21:09:59,P-CA-000419,CA,ECOline Pedestrian,low,Office,B2B,CC01,AT09
INC-P-CA-000421-28,2025-01-01 08:56:06,P-CA-000421,CA,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT01
INC-P-CA-000421-610,2025-01-01 15:36:29,P-CA-000421,CA,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT01
INC-P-CA-000421-2099,2025-01-03 13:36:12,P-CA-000421,CA,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT02
INC-P-CA-000421-2144,2025-01-03 23:14:14,P-CA-000421,CA,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT03
INC-P-CA-000421-2237,2025-01-03 06:39:39,P-CA-000421,CA,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT02
INC-P-CA-000422-653,2025-01-01 10:16:15,P-CA-000422,CA,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT01
INC-P-CA-000422-1254,2025-01-02 00:07:23,P-CA-000422,CA,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT09
INC-P-CA-000422-1658,2025-01-03 18:01:40,P-CA-000422,CA,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT01
INC-I-CA-000423-199,2025-01-01 06:31:08,I-CA-000423,CA,ROLLfast Industrial 300,moderate,Standard Dock,B2B,CC03,AT03
INC-I-CA-000425-342,2025-01-02 04:35:41,I-CA-000425,CA,ROLLfast Industrial 300,moderate,Standard Dock,B2B,CC03,AT09
INC-I-CA-000426-375,2025-01-01 14:34:27,I-CA-000426,CA,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT05
INC-I-CA-000426-1272,2025-01-02 11:43:16,I-CA-000426,CA,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT06
INC-I-CA-000426-1339,2025-01-02 02:34:23,I-CA-000426,CA,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT03
INC-I-CA-000426-2340,2025-01-03 22:01:35,I-CA-000426,CA,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT03
INC-I-CA-000427-459,2025-01-01 22:31:45,I-CA-000427,CA,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT06
INC-I-CA-000427-1710,2025-01-03 06:47:43,I-CA-000427,CA,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT03
INC-I-CA-000427-1837,2025-01-03 21:13:49,I-CA-000427,CA,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT06
INC-I-CA-000427-1839,2025-01-03 05:40:12,I-CA-000427,CA,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT06
INC-P-MX-000432-79,2025-01-01 20:27:05,P-MX-000432,MX,ECOline Pedestrian,low,Office,B2B,CC01,AT03
INC-P-MX-000432-163,2025-01-02 02:03:45,P-MX-000432,MX,ECOline Pedestrian,low,Office,B2B,CC01,AT09
INC-P-MX-000434-116,2025-01-01 05:51:17,P-MX-000434,MX,ECOline Pedestrian,low,Office,B2B,CC01,AT02
INC-P-MX-000435-50,2025-01-01 07:22:37,P-MX-000435,MX,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT02
INC-P-MX-000435-313,2025-01-01 08:44:18,P-MX-000435,MX,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT09
INC-P-MX-000435-812,2025-01-02 01:20:43,P-MX-000435,MX,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT02
INC-P-MX-000435-1165,2025-01-02 05:21:47,P-MX-000435,MX,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT02
INC-P-MX-000435-2063,2025-01-03 02:33:49,P-MX-000435,MX,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT02
INC-P-MX-000435-2257,2025-01-03 04:57:27,P-MX-000435,MX,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT01
INC-P-MX-000436-525,2025-01-01 17:18:16,P-MX-000436,MX,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT09
INC-P-MX-000436-987,2025-01-02 14:38:39,P-MX-000436,MX,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT02
INC-P-MX-000436-1323,2025-01-02 09:09:45,P-MX-000436,MX,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT09
INC-P-MX-000436-1362,2025-01-02 19:13:35,P-MX-000436,MX,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT02
INC-P-MX-000437-45,2025-01-01 15:52:25,P-MX-000437,MX,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT02
INC-P-MX-000437-65,2025-01-01 04:22:16,P-MX-000437,MX,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT09
INC-P-MX-000437-2223,2025-01-03 19:42:07,P-MX-000437,MX,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT03
INC-P-MX-000438-42,2025-01-01 17:55:20,P-MX-000438,MX,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT09
INC-P-MX-000438-66,2025-01-01 17:18:56,P-MX-000438,MX,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT03
INC-P-MX-000438-118,2025-01-01 02:24:09,P-MX-000438,MX,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT01
INC-P-MX-000438-512,2025-01-01 13:22:22,P-MX-000438,MX,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT09
INC-P-MX-000438-786,2025-01-01 20:30:58,P-MX-000438,MX,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT03
INC-P-MX-000438-1235,2025-01-02 03:05:09,P-MX-000438,MX,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT02
INC-P-MX-000438-1242,2025-01-02 23:53:06,P-MX-000438,MX,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT01
INC-P-MX-000438-1326,2025-01-02 22:29:35,P-MX-000438,MX,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT09
INC-P-MX-000438-1624,2025-01-03 06:07:50,P-MX-000438,MX,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT03
INC-P-MX-000438-2090,2025-01-03 06:35:24,P-MX-000438,MX,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT03
INC-I-MX-000439-74,2025-01-01 03:37:32,I-MX-000439,MX,ROLLfast Industrial 300,moderate,Standard Dock,B2B,CC03,AT09
INC-I-MX-000439-462,2025-01-03 02:16:08,I-MX-000439,MX,ROLLfast Industrial 300,moderate,Standard Dock,B2B,CC03,AT06
INC-I-MX-000440-469,2025-01-03 09:10:36,I-MX-000440,MX,ROLLfast Industrial 300,moderate,Standard Dock,B2B,CC03,AT09
INC-I-MX-000441-185,2025-01-01 15:51:22,I-MX-000441,MX,ROLLfast Industrial 300,moderate,Standard Dock,B2B,CC03,AT06
INC-I-MX-000441-226,2025-01-01 00:34:44,I-MX-000441,MX,ROLLfast Industrial 300,moderate,Standard Dock,B2B,CC03,AT05
INC-I-MX-000442-199,2025-01-01 19:48:42,I-MX-000442,MX,ROLLfast Industrial 300,moderate,Standard Dock,B2B,CC03,AT09
INC-I-MX-000442-370,2025-01-02 17:45:42,I-MX-000442,MX,ROLLfast Industrial 300,moderate,Standard Dock,B2B,CC03,AT09
INC-I-MX-000443-205,2025-01-02 04:47:04,I-MX-000443,MX,ROLLfast Industrial 300,moderate,Standard Dock,B2B,CC03,AT03
INC-I-MX-000443-479,2025-01-03 05:02:21,I-MX-000443,MX,ROLLfast Industrial 300,moderate,Standard Dock,B2B,CC03,AT05
INC-I-MX-000444-291,2025-01-01 17:36:37,I-MX-000444,MX,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT09
INC-I-MX-000444-477,2025-01-01 20:49:14,I-MX-000444,MX,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT06
INC-I-MX-000444-1072,2025-01-02 14:43:00,I-MX-000444,MX,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT06
INC-I-MX-000444-1308,2025-01-02 03:51:56,I-MX-000444,MX,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT06
INC-I-MX-000444-2287,2025-01-03 05:41:47,I-MX-000444,MX,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT03
INC-I-MX-000445-170,2025-01-01 03:09:01,I-MX-000445,MX,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT09
INC-I-MX-000445-500,2025-01-01 01:59:00,I-MX-000445,MX,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT06
INC-I-MX-000445-1485,2025-01-02 06:30:35,I-MX-000445,MX,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT03
INC-I-MX-000446-765,2025-01-01 14:39:06,I-MX-000446,MX,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT03
INC-I-MX-000447-1046,2025-01-02 01:43:55,I-MX-000447,MX,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT09
INC-I-MX-000447-1741,2025-01-03 16:39:08,I-MX-000447,MX,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT06
INC-I-MX-000447-1826,2025-01-03 17:14:34,I-MX-000447,MX,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT05
INC-G-MX-000448-4,2025-01-01 19:36:00,G-MX-000448,MX,ECOline Home,low,Domestic,B2C,CC05,AT09
INC-G-MX-000452-14,2025-01-02 00:57:16,G-MX-000452,MX,ECOline Home,low,Domestic,B2C,CC05,AT07
INC-G-MX-000453-24,2025-01-03 18:05:31,G-MX-000453,MX,ECOline Home,low,Domestic,B2C,CC05,AT07
INC-G-MX-000453-27,2025-01-03 02:33:06,G-MX-000453,MX,ECOline Home,low,Domestic,B2C,CC05,AT09
INC-G-MX-000457-33,2025-01-01 01:54:24,G-MX-000457,MX,ECOline Home,moderate,Community,B2C,CC05,AT07
INC-P-BR-000459-66,2025-01-01 01:48:22,P-BR-000459,BR,ECOline Pedestrian,low,Office,B2B,CC01,AT01
INC-P-BR-000459-275,2025-01-03 20:34:50,P-BR-000459,BR,ECOline Pedestrian,low,Office,B2B,CC01,AT01
INC-P-BR-000462-136,2025-01-02 08:32:38,P-BR-000462,BR,ECOline Pedestrian,low,Office,B2B,CC01,AT03
INC-P-BR-000463-308,2025-01-01 04:03:52,P-BR-000463,BR,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT09
INC-P-BR-000463-418,2025-01-01 16:08:22,P-BR-000463,BR,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT01
INC-P-BR-000463-1094,2025-01-02 09:20:34,P-BR-000463,BR,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT03
INC-P-BR-000463-1187,2025-01-02 00:24:44,P-BR-000463,BR,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT02
INC-P-BR-000463-1963,2025-01-03 05:36:24,P-BR-000463,BR,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT01
INC-P-BR-000463-2094,2025-01-03 14:30:06,P-BR-000463,BR,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT03
INC-P-BR-000463-2290,2025-01-03 07:35:52,P-BR-000463,BR,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT03
INC-P-BR-000464-181,2025-01-01 05:48:54,P-BR-000464,BR,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT09
INC-P-BR-000464-498,2025-01-01 18:35:53,P-BR-000464,BR,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT02
INC-P-BR-000464-1276,2025-01-02 00:35:48,P-BR-000464,BR,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT02
INC-P-BR-000464-1381,2025-01-02 11:45:41,P-BR-000464,BR,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT02
INC-P-BR-000464-1676,2025-01-03 02:25:43,P-BR-000464,BR,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT03
INC-P-BR-000464-2092,2025-01-03 12:34:32,P-BR-000464,BR,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT03
INC-P-BR-000465-493,2025-01-01 14:35:31,P-BR-000465,BR,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT02
INC-P-BR-000465-1278,2025-01-02 06:45:36,P-BR-000465,BR,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT03
INC-P-BR-000465-2178,2025-01-03 16:59:24,P-BR-000465,BR,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT09
INC-P-BR-000466-196,2025-01-01 13:17:32,P-BR-000466,BR,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT03
INC-P-BR-000466-929,2025-01-02 20:44:16,P-BR-000466,BR,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT03
INC-P-BR-000466-1337,2025-01-02 10:41:36,P-BR-000466,BR,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT01
INC-P-BR-000466-2062,2025-01-03 11:21:45,P-BR-000466,BR,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT09
INC-P-BR-000466-2324,2025-01-03 04:50:37,P-BR-000466,BR,ECOline Pedestrian,intensive,Retail/Hospital,B2B,CC02,AT01
INC-I-BR-000467-119,2025-01-01 00:21:09,I-BR-000467,BR,ROLLfast Industrial 300,moderate,Standard Dock,B2B,CC03,AT05
INC-I-BR-000467-213,2025-01-02 05:19:30,I-BR-000467,BR,ROLLfast Industrial 300,moderate,Standard Dock,B2B,CC03,AT05
INC-I-BR-000467-531,2025-01-03 14:02:38,I-BR-000467,BR,ROLLfast Industrial 300,moderate,Standard Dock,B2B,CC03,AT09
INC-I-BR-000468-318,2025-01-02 16:07:54,I-BR-000468,BR,ROLLfast Industrial 300,moderate,Standard Dock,B2B,CC03,AT06
INC-I-BR-000469-71,2025-01-01 12:14:22,I-BR-000469,BR,ROLLfast Industrial 300,moderate,Standard Dock,B2B,CC03,AT03
INC-I-BR-000470-283,2025-01-02 21:57:19,I-BR-000470,BR,ROLLfast Industrial 300,moderate,Standard Dock,B2B,CC03,AT09
INC-I-BR-000471-143,2025-01-01 18:01:27,I-BR-000471,BR,ROLLfast Industrial 300,moderate,Standard Dock,B2B,CC03,AT03
INC-I-BR-000473-39,2025-01-01 05:22:33,I-BR-000473,BR,ROLLfast Industrial 300,moderate,Standard Dock,B2B,CC03,AT06
INC-I-BR-000473-434,2025-01-03 14:05:06,I-BR-000473,BR,ROLLfast Industrial 300,moderate,Standard Dock,B2B,CC03,AT03
INC-I-BR-000474-562,2025-01-01 03:05:20,I-BR-000474,BR,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT09
INC-I-BR-000474-1677,2025-01-03 09:57:59,I-BR-000474,BR,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT06
INC-I-BR-000474-1724,2025-01-03 12:06:37,I-BR-000474,BR,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT06
INC-I-BR-000475-747,2025-01-02 13:06:29,I-BR-000475,BR,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT09
INC-I-BR-000475-934,2025-01-02 00:02:30,I-BR-000475,BR,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT06
INC-I-BR-000475-938,2025-01-02 11:28:48,I-BR-000475,BR,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT03
INC-I-BR-000475-941,2025-01-02 04:04:03,I-BR-000475,BR,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT05
INC-I-BR-000475-1540,2025-01-03 21:28:06,I-BR-000475,BR,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT09
INC-I-BR-000475-1953,2025-01-03 20:44:31,I-BR-000475,BR,ROLLfast Industrial 300,intensive,High Speed Door,B2B,CC04,AT03
